FlowId,PacketUid,Protocol,PacketSize,IngressPort,EgressPort,Type,Queue,Quantum,PhyRxEndTime,PhyTxEndTime,Source,Destination
9,147,6,852,2,6,SP,6,-1,936460330,936467162,102.0.5.1,12.1.1.2
10,147,6,852,3,7,Drr,7,800,936460330,936467162,103.0.5.1,13.1.1.2
15,147,6,852,4,8,WFQ,0,800,936467162,936473994,104.0.7.1,14.1.1.2
13,147,6,852,2,6,SP,4,-1,936467162,936473994,102.0.7.1,12.1.1.2
14,147,6,852,3,7,Drr,7,800,936467162,936473994,103.0.7.1,13.1.1.2
12,147,6,852,1,5,FIFO,0,-1,936467162,936473994,101.0.7.1,11.1.1.2
17,147,6,852,2,6,SP,1,-1,936473994,936480826,102.0.9.1,12.1.1.2
16,147,6,852,1,5,FIFO,0,-1,936473994,936480826,101.0.9.1,11.1.1.2
18,147,6,852,3,7,Drr,6,800,936473994,936480826,103.0.9.1,13.1.1.2
19,147,6,852,4,8,WFQ,6,5600,936473994,936480826,104.0.9.1,14.1.1.2
21,146,6,52,6,2,SP,1,-1,938453930,938454362,12.1.1.2,102.0.1.1
23,146,6,52,8,4,WFQ,0,800,938453930,938454362,14.1.1.2,104.0.1.1
20,146,6,52,5,1,FIFO,0,-1,938453930,938454362,11.1.1.2,101.0.1.1
22,146,6,52,7,3,Drr,1,800,938453930,938454362,13.1.1.2,103.0.1.1
25,146,6,52,6,2,SP,1,-1,938460762,938461194,12.1.1.2,102.0.3.1
24,146,6,52,5,1,FIFO,0,-1,938460762,938461194,11.1.1.2,101.0.3.1
26,146,6,52,7,3,Drr,4,800,938460762,938461194,13.1.1.2,103.0.3.1
27,146,6,52,8,4,WFQ,0,800,938460762,938461194,14.1.1.2,104.0.3.1
31,146,6,52,8,4,WFQ,7,6400,938467594,938468026,14.1.1.2,104.0.5.1
29,146,6,52,6,2,SP,3,-1,938467594,938468026,12.1.1.2,102.0.5.1
28,146,6,52,5,1,FIFO,0,-1,938467594,938468026,11.1.1.2,101.0.5.1
30,146,6,52,7,3,Drr,5,800,938467594,938468026,13.1.1.2,103.0.5.1
32,146,6,52,5,1,FIFO,0,-1,938474426,938474858,11.1.1.2,101.0.7.1
35,146,6,52,8,4,WFQ,1,1600,938474426,938474858,14.1.1.2,104.0.7.1
34,146,6,52,7,3,Drr,4,800,938474426,938474858,13.1.1.2,103.0.7.1
33,146,6,52,6,2,SP,1,-1,938474426,938474858,12.1.1.2,102.0.7.1
37,146,6,52,6,2,SP,2,-1,938481258,938481690,12.1.1.2,102.0.9.1
38,146,6,52,7,3,Drr,1,800,938481258,938481690,13.1.1.2,103.0.9.1
36,146,6,52,5,1,FIFO,0,-1,938481258,938481690,11.1.1.2,101.0.9.1
39,146,6,52,8,4,WFQ,5,4800,938481258,938481690,14.1.1.2,104.0.9.1
43,146,17,828,4,8,WFQ,2,2400,942813278,942819917,104.0.0.1,14.1.1.2
42,146,17,828,3,7,Drr,4,800,942813278,942819917,103.0.0.1,13.1.1.2
41,146,17,828,2,6,SP,0,-1,942813278,942819917,102.0.0.1,12.1.1.2
40,146,17,828,1,5,FIFO,0,-1,942813278,942819917,101.0.0.1,11.1.1.2
47,146,17,828,4,8,WFQ,2,2400,942819917,942826556,104.0.2.1,14.1.1.2
46,146,17,828,3,7,Drr,6,800,942819917,942826556,103.0.2.1,13.1.1.2
44,146,17,828,1,5,FIFO,0,-1,942819917,942826556,101.0.2.1,11.1.1.2
45,146,17,828,2,6,SP,5,-1,942819917,942826556,102.0.2.1,12.1.1.2
50,146,17,828,3,7,Drr,0,800,942826556,942833195,103.0.4.1,13.1.1.2
48,146,17,828,1,5,FIFO,0,-1,942826556,942833195,101.0.4.1,11.1.1.2
49,146,17,828,2,6,SP,1,-1,942826556,942833195,102.0.4.1,12.1.1.2
51,146,17,828,4,8,WFQ,7,6400,942826556,942833195,104.0.4.1,14.1.1.2
55,146,17,828,4,8,WFQ,0,800,942833195,942839834,104.0.6.1,14.1.1.2
52,146,17,828,1,5,FIFO,0,-1,942833195,942839834,101.0.6.1,11.1.1.2
54,146,17,828,3,7,Drr,0,800,942833195,942839834,103.0.6.1,13.1.1.2
53,146,17,828,2,6,SP,5,-1,942833195,942839834,102.0.6.1,12.1.1.2
56,146,17,828,1,5,FIFO,0,-1,942839834,942846473,101.0.8.1,11.1.1.2
59,146,17,828,4,8,WFQ,3,3200,942839834,942846473,104.0.8.1,14.1.1.2
57,146,17,828,2,6,SP,1,-1,942839834,942846473,102.0.8.1,12.1.1.2
58,146,17,828,3,7,Drr,4,800,942839834,942846473,103.0.8.1,13.1.1.2
1,148,6,852,2,6,SP,2,-1,942846666,942853498,102.0.1.1,12.1.1.2
2,148,6,852,3,7,Drr,0,800,942846666,942853498,103.0.1.1,13.1.1.2
3,148,6,852,4,8,WFQ,1,1600,942846666,942853498,104.0.1.1,14.1.1.2
0,148,6,852,1,5,FIFO,0,-1,942846666,942853498,101.0.1.1,11.1.1.2
7,148,6,852,4,8,WFQ,1,1600,942853498,942860330,104.0.3.1,14.1.1.2
6,148,6,852,3,7,Drr,5,800,942853498,942860330,103.0.3.1,13.1.1.2
4,148,6,852,1,5,FIFO,0,-1,942853498,942860330,101.0.3.1,11.1.1.2
5,148,6,852,2,6,SP,4,-1,942853498,942860330,102.0.3.1,12.1.1.2
11,148,6,852,4,8,WFQ,6,5600,942860330,942867162,104.0.5.1,14.1.1.2
10,148,6,852,3,7,Drr,7,800,942860330,942867162,103.0.5.1,13.1.1.2
9,148,6,852,2,6,SP,6,-1,942860330,942867162,102.0.5.1,12.1.1.2
8,148,6,852,1,5,FIFO,0,-1,942860330,942867162,101.0.5.1,11.1.1.2
13,148,6,852,2,6,SP,4,-1,942867162,942873994,102.0.7.1,12.1.1.2
12,148,6,852,1,5,FIFO,0,-1,942867162,942873994,101.0.7.1,11.1.1.2
14,148,6,852,3,7,Drr,7,800,942867162,942873994,103.0.7.1,13.1.1.2
15,148,6,852,4,8,WFQ,0,800,942867162,942873994,104.0.7.1,14.1.1.2
18,148,6,852,3,7,Drr,6,800,942873994,942880826,103.0.9.1,13.1.1.2
19,148,6,852,4,8,WFQ,6,5600,942873994,942880826,104.0.9.1,14.1.1.2
16,148,6,852,1,5,FIFO,0,-1,942873994,942880826,101.0.9.1,11.1.1.2
17,148,6,852,2,6,SP,1,-1,942873994,942880826,102.0.9.1,12.1.1.2
22,147,6,52,7,3,Drr,1,800,944853930,944854362,13.1.1.2,103.0.1.1
21,147,6,52,6,2,SP,1,-1,944853930,944854362,12.1.1.2,102.0.1.1
23,147,6,52,8,4,WFQ,0,800,944853930,944854362,14.1.1.2,104.0.1.1
20,147,6,52,5,1,FIFO,0,-1,944853930,944854362,11.1.1.2,101.0.1.1
26,147,6,52,7,3,Drr,4,800,944860762,944861194,13.1.1.2,103.0.3.1
24,147,6,52,5,1,FIFO,0,-1,944860762,944861194,11.1.1.2,101.0.3.1
27,147,6,52,8,4,WFQ,0,800,944860762,944861194,14.1.1.2,104.0.3.1
25,147,6,52,6,2,SP,1,-1,944860762,944861194,12.1.1.2,102.0.3.1
29,147,6,52,6,2,SP,3,-1,944867594,944868026,12.1.1.2,102.0.5.1
31,147,6,52,8,4,WFQ,7,6400,944867594,944868026,14.1.1.2,104.0.5.1
30,147,6,52,7,3,Drr,5,800,944867594,944868026,13.1.1.2,103.0.5.1
28,147,6,52,5,1,FIFO,0,-1,944867594,944868026,11.1.1.2,101.0.5.1
35,147,6,52,8,4,WFQ,1,1600,944874426,944874858,14.1.1.2,104.0.7.1
32,147,6,52,5,1,FIFO,0,-1,944874426,944874858,11.1.1.2,101.0.7.1
33,147,6,52,6,2,SP,1,-1,944874426,944874858,12.1.1.2,102.0.7.1
34,147,6,52,7,3,Drr,4,800,944874426,944874858,13.1.1.2,103.0.7.1
36,147,6,52,5,1,FIFO,0,-1,944881258,944881690,11.1.1.2,101.0.9.1
39,147,6,52,8,4,WFQ,5,4800,944881258,944881690,14.1.1.2,104.0.9.1
37,147,6,52,6,2,SP,2,-1,944881258,944881690,12.1.1.2,102.0.9.1
38,147,6,52,7,3,Drr,1,800,944881258,944881690,13.1.1.2,103.0.9.1
40,147,17,828,1,5,FIFO,0,-1,949213278,949219917,101.0.0.1,11.1.1.2
42,147,17,828,3,7,Drr,4,800,949213278,949219917,103.0.0.1,13.1.1.2
43,147,17,828,4,8,WFQ,2,2400,949213278,949219917,104.0.0.1,14.1.1.2
41,147,17,828,2,6,SP,0,-1,949213278,949219917,102.0.0.1,12.1.1.2
44,147,17,828,1,5,FIFO,0,-1,949219917,949226556,101.0.2.1,11.1.1.2
45,147,17,828,2,6,SP,5,-1,949219917,949226556,102.0.2.1,12.1.1.2
47,147,17,828,4,8,WFQ,2,2400,949219917,949226556,104.0.2.1,14.1.1.2
46,147,17,828,3,7,Drr,6,800,949219917,949226556,103.0.2.1,13.1.1.2
49,147,17,828,2,6,SP,1,-1,949226556,949233195,102.0.4.1,12.1.1.2
50,147,17,828,3,7,Drr,0,800,949226556,949233195,103.0.4.1,13.1.1.2
51,147,17,828,4,8,WFQ,7,6400,949226556,949233195,104.0.4.1,14.1.1.2
48,147,17,828,1,5,FIFO,0,-1,949226556,949233195,101.0.4.1,11.1.1.2
53,147,17,828,2,6,SP,5,-1,949233195,949239834,102.0.6.1,12.1.1.2
52,147,17,828,1,5,FIFO,0,-1,949233195,949239834,101.0.6.1,11.1.1.2
55,147,17,828,4,8,WFQ,0,800,949233195,949239834,104.0.6.1,14.1.1.2
54,147,17,828,3,7,Drr,0,800,949233195,949239834,103.0.6.1,13.1.1.2
59,147,17,828,4,8,WFQ,3,3200,949239834,949246473,104.0.8.1,14.1.1.2
58,147,17,828,3,7,Drr,4,800,949239834,949246473,103.0.8.1,13.1.1.2
56,147,17,828,1,5,FIFO,0,-1,949239834,949246473,101.0.8.1,11.1.1.2
57,147,17,828,2,6,SP,1,-1,949239834,949246473,102.0.8.1,12.1.1.2
2,149,6,852,3,7,Drr,0,800,949246666,949253498,103.0.1.1,13.1.1.2
3,149,6,852,4,8,WFQ,1,1600,949246666,949253498,104.0.1.1,14.1.1.2
1,149,6,852,2,6,SP,2,-1,949246666,949253498,102.0.1.1,12.1.1.2
0,149,6,852,1,5,FIFO,0,-1,949246666,949253498,101.0.1.1,11.1.1.2
6,149,6,852,3,7,Drr,5,800,949253498,949260330,103.0.3.1,13.1.1.2
7,149,6,852,4,8,WFQ,1,1600,949253498,949260330,104.0.3.1,14.1.1.2
4,149,6,852,1,5,FIFO,0,-1,949253498,949260330,101.0.3.1,11.1.1.2
5,149,6,852,2,6,SP,4,-1,949253498,949260330,102.0.3.1,12.1.1.2
9,149,6,852,2,6,SP,6,-1,949260330,949267162,102.0.5.1,12.1.1.2
8,149,6,852,1,5,FIFO,0,-1,949260330,949267162,101.0.5.1,11.1.1.2
10,149,6,852,3,7,Drr,7,800,949260330,949267162,103.0.5.1,13.1.1.2
11,149,6,852,4,8,WFQ,6,5600,949260330,949267162,104.0.5.1,14.1.1.2
13,149,6,852,2,6,SP,4,-1,949267162,949273994,102.0.7.1,12.1.1.2
12,149,6,852,1,5,FIFO,0,-1,949267162,949273994,101.0.7.1,11.1.1.2
15,149,6,852,4,8,WFQ,0,800,949267162,949273994,104.0.7.1,14.1.1.2
14,149,6,852,3,7,Drr,7,800,949267162,949273994,103.0.7.1,13.1.1.2
17,149,6,852,2,6,SP,1,-1,949273994,949280826,102.0.9.1,12.1.1.2
19,149,6,852,4,8,WFQ,6,5600,949273994,949280826,104.0.9.1,14.1.1.2
16,149,6,852,1,5,FIFO,0,-1,949273994,949280826,101.0.9.1,11.1.1.2
18,149,6,852,3,7,Drr,6,800,949273994,949280826,103.0.9.1,13.1.1.2
22,148,6,52,7,3,Drr,1,800,951253930,951254362,13.1.1.2,103.0.1.1
20,148,6,52,5,1,FIFO,0,-1,951253930,951254362,11.1.1.2,101.0.1.1
21,148,6,52,6,2,SP,1,-1,951253930,951254362,12.1.1.2,102.0.1.1
23,148,6,52,8,4,WFQ,0,800,951253930,951254362,14.1.1.2,104.0.1.1
25,148,6,52,6,2,SP,1,-1,951260762,951261194,12.1.1.2,102.0.3.1
27,148,6,52,8,4,WFQ,0,800,951260762,951261194,14.1.1.2,104.0.3.1
26,148,6,52,7,3,Drr,4,800,951260762,951261194,13.1.1.2,103.0.3.1
24,148,6,52,5,1,FIFO,0,-1,951260762,951261194,11.1.1.2,101.0.3.1
29,148,6,52,6,2,SP,3,-1,951267594,951268026,12.1.1.2,102.0.5.1
28,148,6,52,5,1,FIFO,0,-1,951267594,951268026,11.1.1.2,101.0.5.1
31,148,6,52,8,4,WFQ,7,6400,951267594,951268026,14.1.1.2,104.0.5.1
30,148,6,52,7,3,Drr,5,800,951267594,951268026,13.1.1.2,103.0.5.1
33,148,6,52,6,2,SP,1,-1,951274426,951274858,12.1.1.2,102.0.7.1
34,148,6,52,7,3,Drr,4,800,951274426,951274858,13.1.1.2,103.0.7.1
35,148,6,52,8,4,WFQ,1,1600,951274426,951274858,14.1.1.2,104.0.7.1
32,148,6,52,5,1,FIFO,0,-1,951274426,951274858,11.1.1.2,101.0.7.1
39,148,6,52,8,4,WFQ,5,4800,951281258,951281690,14.1.1.2,104.0.9.1
37,148,6,52,6,2,SP,2,-1,951281258,951281690,12.1.1.2,102.0.9.1
36,148,6,52,5,1,FIFO,0,-1,951281258,951281690,11.1.1.2,101.0.9.1
38,148,6,52,7,3,Drr,1,800,951281258,951281690,13.1.1.2,103.0.9.1
42,148,17,828,3,7,Drr,4,800,955613278,955619917,103.0.0.1,13.1.1.2
41,148,17,828,2,6,SP,0,-1,955613278,955619917,102.0.0.1,12.1.1.2
40,148,17,828,1,5,FIFO,0,-1,955613278,955619917,101.0.0.1,11.1.1.2
43,148,17,828,4,8,WFQ,2,2400,955613278,955619917,104.0.0.1,14.1.1.2
45,148,17,828,2,6,SP,5,-1,955619917,955626556,102.0.2.1,12.1.1.2
46,148,17,828,3,7,Drr,6,800,955619917,955626556,103.0.2.1,13.1.1.2
44,148,17,828,1,5,FIFO,0,-1,955619917,955626556,101.0.2.1,11.1.1.2
47,148,17,828,4,8,WFQ,2,2400,955619917,955626556,104.0.2.1,14.1.1.2
49,148,17,828,2,6,SP,1,-1,955626556,955633195,102.0.4.1,12.1.1.2
51,148,17,828,4,8,WFQ,7,6400,955626556,955633195,104.0.4.1,14.1.1.2
50,148,17,828,3,7,Drr,0,800,955626556,955633195,103.0.4.1,13.1.1.2
48,148,17,828,1,5,FIFO,0,-1,955626556,955633195,101.0.4.1,11.1.1.2
52,148,17,828,1,5,FIFO,0,-1,955633195,955639834,101.0.6.1,11.1.1.2
54,148,17,828,3,7,Drr,0,800,955633195,955639834,103.0.6.1,13.1.1.2
55,148,17,828,4,8,WFQ,0,800,955633195,955639834,104.0.6.1,14.1.1.2
53,148,17,828,2,6,SP,5,-1,955633195,955639834,102.0.6.1,12.1.1.2
57,148,17,828,2,6,SP,1,-1,955639834,955646473,102.0.8.1,12.1.1.2
56,148,17,828,1,5,FIFO,0,-1,955639834,955646473,101.0.8.1,11.1.1.2
59,148,17,828,4,8,WFQ,3,3200,955639834,955646473,104.0.8.1,14.1.1.2
58,148,17,828,3,7,Drr,4,800,955639834,955646473,103.0.8.1,13.1.1.2
2,150,6,852,3,7,Drr,0,800,955646666,955653498,103.0.1.1,13.1.1.2
1,150,6,852,2,6,SP,2,-1,955646666,955653498,102.0.1.1,12.1.1.2
0,150,6,852,1,5,FIFO,0,-1,955646666,955653498,101.0.1.1,11.1.1.2
3,150,6,852,4,8,WFQ,1,1600,955646666,955653498,104.0.1.1,14.1.1.2
7,150,6,852,4,8,WFQ,1,1600,955653498,955660330,104.0.3.1,14.1.1.2
6,150,6,852,3,7,Drr,5,800,955653498,955660330,103.0.3.1,13.1.1.2
4,150,6,852,1,5,FIFO,0,-1,955653498,955660330,101.0.3.1,11.1.1.2
5,150,6,852,2,6,SP,4,-1,955653498,955660330,102.0.3.1,12.1.1.2
9,150,6,852,2,6,SP,6,-1,955660330,955667162,102.0.5.1,12.1.1.2
8,150,6,852,1,5,FIFO,0,-1,955660330,955667162,101.0.5.1,11.1.1.2
10,150,6,852,3,7,Drr,7,800,955660330,955667162,103.0.5.1,13.1.1.2
11,150,6,852,4,8,WFQ,6,5600,955660330,955667162,104.0.5.1,14.1.1.2
13,150,6,852,2,6,SP,4,-1,955667162,955673994,102.0.7.1,12.1.1.2
15,150,6,852,4,8,WFQ,0,800,955667162,955673994,104.0.7.1,14.1.1.2
14,150,6,852,3,7,Drr,7,800,955667162,955673994,103.0.7.1,13.1.1.2
12,150,6,852,1,5,FIFO,0,-1,955667162,955673994,101.0.7.1,11.1.1.2
17,150,6,852,2,6,SP,1,-1,955673994,955680826,102.0.9.1,12.1.1.2
18,150,6,852,3,7,Drr,6,800,955673994,955680826,103.0.9.1,13.1.1.2
16,150,6,852,1,5,FIFO,0,-1,955673994,955680826,101.0.9.1,11.1.1.2
19,150,6,852,4,8,WFQ,6,5600,955673994,955680826,104.0.9.1,14.1.1.2
21,149,6,52,6,2,SP,1,-1,957653930,957654362,12.1.1.2,102.0.1.1
20,149,6,52,5,1,FIFO,0,-1,957653930,957654362,11.1.1.2,101.0.1.1
23,149,6,52,8,4,WFQ,0,800,957653930,957654362,14.1.1.2,104.0.1.1
22,149,6,52,7,3,Drr,1,800,957653930,957654362,13.1.1.2,103.0.1.1
27,149,6,52,8,4,WFQ,0,800,957660762,957661194,14.1.1.2,104.0.3.1
24,149,6,52,5,1,FIFO,0,-1,957660762,957661194,11.1.1.2,101.0.3.1
25,149,6,52,6,2,SP,1,-1,957660762,957661194,12.1.1.2,102.0.3.1
26,149,6,52,7,3,Drr,4,800,957660762,957661194,13.1.1.2,103.0.3.1
29,149,6,52,6,2,SP,3,-1,957667594,957668026,12.1.1.2,102.0.5.1
31,149,6,52,8,4,WFQ,7,6400,957667594,957668026,14.1.1.2,104.0.5.1
28,149,6,52,5,1,FIFO,0,-1,957667594,957668026,11.1.1.2,101.0.5.1
30,149,6,52,7,3,Drr,5,800,957667594,957668026,13.1.1.2,103.0.5.1
32,149,6,52,5,1,FIFO,0,-1,957674426,957674858,11.1.1.2,101.0.7.1
33,149,6,52,6,2,SP,1,-1,957674426,957674858,12.1.1.2,102.0.7.1
34,149,6,52,7,3,Drr,4,800,957674426,957674858,13.1.1.2,103.0.7.1
35,149,6,52,8,4,WFQ,1,1600,957674426,957674858,14.1.1.2,104.0.7.1
39,149,6,52,8,4,WFQ,5,4800,957681258,957681690,14.1.1.2,104.0.9.1
37,149,6,52,6,2,SP,2,-1,957681258,957681690,12.1.1.2,102.0.9.1
38,149,6,52,7,3,Drr,1,800,957681258,957681690,13.1.1.2,103.0.9.1
36,149,6,52,5,1,FIFO,0,-1,957681258,957681690,11.1.1.2,101.0.9.1
41,149,17,828,2,6,SP,0,-1,962013278,962019917,102.0.0.1,12.1.1.2
42,149,17,828,3,7,Drr,4,800,962013278,962019917,103.0.0.1,13.1.1.2
43,149,17,828,4,8,WFQ,2,2400,962013278,962019917,104.0.0.1,14.1.1.2
40,149,17,828,1,5,FIFO,0,-1,962013278,962019917,101.0.0.1,11.1.1.2
44,149,17,828,1,5,FIFO,0,-1,962019917,962026556,101.0.2.1,11.1.1.2
45,149,17,828,2,6,SP,5,-1,962019917,962026556,102.0.2.1,12.1.1.2
47,149,17,828,4,8,WFQ,2,2400,962019917,962026556,104.0.2.1,14.1.1.2
46,149,17,828,3,7,Drr,6,800,962019917,962026556,103.0.2.1,13.1.1.2
51,149,17,828,4,8,WFQ,7,6400,962026556,962033195,104.0.4.1,14.1.1.2
49,149,17,828,2,6,SP,1,-1,962026556,962033195,102.0.4.1,12.1.1.2
48,149,17,828,1,5,FIFO,0,-1,962026556,962033195,101.0.4.1,11.1.1.2
50,149,17,828,3,7,Drr,0,800,962026556,962033195,103.0.4.1,13.1.1.2
52,149,17,828,1,5,FIFO,0,-1,962033195,962039834,101.0.6.1,11.1.1.2
54,149,17,828,3,7,Drr,0,800,962033195,962039834,103.0.6.1,13.1.1.2
55,149,17,828,4,8,WFQ,0,800,962033195,962039834,104.0.6.1,14.1.1.2
53,149,17,828,2,6,SP,5,-1,962033195,962039834,102.0.6.1,12.1.1.2
57,149,17,828,2,6,SP,1,-1,962039834,962046473,102.0.8.1,12.1.1.2
59,149,17,828,4,8,WFQ,3,3200,962039834,962046473,104.0.8.1,14.1.1.2
56,149,17,828,1,5,FIFO,0,-1,962039834,962046473,101.0.8.1,11.1.1.2
58,149,17,828,3,7,Drr,4,800,962039834,962046473,103.0.8.1,13.1.1.2
0,151,6,852,1,5,FIFO,0,-1,962046666,962053498,101.0.1.1,11.1.1.2
3,151,6,852,4,8,WFQ,1,1600,962046666,962053498,104.0.1.1,14.1.1.2
1,151,6,852,2,6,SP,2,-1,962046666,962053498,102.0.1.1,12.1.1.2
2,151,6,852,3,7,Drr,0,800,962046666,962053498,103.0.1.1,13.1.1.2
4,151,6,852,1,5,FIFO,0,-1,962053498,962060330,101.0.3.1,11.1.1.2
6,151,6,852,3,7,Drr,5,800,962053498,962060330,103.0.3.1,13.1.1.2
7,151,6,852,4,8,WFQ,1,1600,962053498,962060330,104.0.3.1,14.1.1.2
5,151,6,852,2,6,SP,4,-1,962053498,962060330,102.0.3.1,12.1.1.2
9,151,6,852,2,6,SP,6,-1,962060330,962067162,102.0.5.1,12.1.1.2
10,151,6,852,3,7,Drr,7,800,962060330,962067162,103.0.5.1,13.1.1.2
11,151,6,852,4,8,WFQ,6,5600,962060330,962067162,104.0.5.1,14.1.1.2
8,151,6,852,1,5,FIFO,0,-1,962060330,962067162,101.0.5.1,11.1.1.2
15,151,6,852,4,8,WFQ,0,800,962067162,962073994,104.0.7.1,14.1.1.2
13,151,6,852,2,6,SP,4,-1,962067162,962073994,102.0.7.1,12.1.1.2
12,151,6,852,1,5,FIFO,0,-1,962067162,962073994,101.0.7.1,11.1.1.2
14,151,6,852,3,7,Drr,7,800,962067162,962073994,103.0.7.1,13.1.1.2
16,151,6,852,1,5,FIFO,0,-1,962073994,962080826,101.0.9.1,11.1.1.2
19,151,6,852,4,8,WFQ,6,5600,962073994,962080826,104.0.9.1,14.1.1.2
17,151,6,852,2,6,SP,1,-1,962073994,962080826,102.0.9.1,12.1.1.2
18,151,6,852,3,7,Drr,6,800,962073994,962080826,103.0.9.1,13.1.1.2
22,150,6,52,7,3,Drr,1,800,964053930,964054362,13.1.1.2,103.0.1.1
21,150,6,52,6,2,SP,1,-1,964053930,964054362,12.1.1.2,102.0.1.1
20,150,6,52,5,1,FIFO,0,-1,964053930,964054362,11.1.1.2,101.0.1.1
23,150,6,52,8,4,WFQ,0,800,964053930,964054362,14.1.1.2,104.0.1.1
27,150,6,52,8,4,WFQ,0,800,964060762,964061194,14.1.1.2,104.0.3.1
25,150,6,52,6,2,SP,1,-1,964060762,964061194,12.1.1.2,102.0.3.1
24,150,6,52,5,1,FIFO,0,-1,964060762,964061194,11.1.1.2,101.0.3.1
26,150,6,52,7,3,Drr,4,800,964060762,964061194,13.1.1.2,103.0.3.1
29,150,6,52,6,2,SP,3,-1,964067594,964068026,12.1.1.2,102.0.5.1
30,150,6,52,7,3,Drr,5,800,964067594,964068026,13.1.1.2,103.0.5.1
31,150,6,52,8,4,WFQ,7,6400,964067594,964068026,14.1.1.2,104.0.5.1
28,150,6,52,5,1,FIFO,0,-1,964067594,964068026,11.1.1.2,101.0.5.1
35,150,6,52,8,4,WFQ,1,1600,964074426,964074858,14.1.1.2,104.0.7.1
34,150,6,52,7,3,Drr,4,800,964074426,964074858,13.1.1.2,103.0.7.1
32,150,6,52,5,1,FIFO,0,-1,964074426,964074858,11.1.1.2,101.0.7.1
33,150,6,52,6,2,SP,1,-1,964074426,964074858,12.1.1.2,102.0.7.1
38,150,6,52,7,3,Drr,1,800,964081258,964081690,13.1.1.2,103.0.9.1
39,150,6,52,8,4,WFQ,5,4800,964081258,964081690,14.1.1.2,104.0.9.1
37,150,6,52,6,2,SP,2,-1,964081258,964081690,12.1.1.2,102.0.9.1
36,150,6,52,5,1,FIFO,0,-1,964081258,964081690,11.1.1.2,101.0.9.1
41,150,17,828,2,6,SP,0,-1,968413278,968419917,102.0.0.1,12.1.1.2
43,150,17,828,4,8,WFQ,2,2400,968413278,968419917,104.0.0.1,14.1.1.2
40,150,17,828,1,5,FIFO,0,-1,968413278,968419917,101.0.0.1,11.1.1.2
42,150,17,828,3,7,Drr,4,800,968413278,968419917,103.0.0.1,13.1.1.2
45,150,17,828,2,6,SP,5,-1,968419917,968426556,102.0.2.1,12.1.1.2
46,150,17,828,3,7,Drr,6,800,968419917,968426556,103.0.2.1,13.1.1.2
47,150,17,828,4,8,WFQ,2,2400,968419917,968426556,104.0.2.1,14.1.1.2
44,150,17,828,1,5,FIFO,0,-1,968419917,968426556,101.0.2.1,11.1.1.2
49,150,17,828,2,6,SP,1,-1,968426556,968433195,102.0.4.1,12.1.1.2
48,150,17,828,1,5,FIFO,0,-1,968426556,968433195,101.0.4.1,11.1.1.2
51,150,17,828,4,8,WFQ,7,6400,968426556,968433195,104.0.4.1,14.1.1.2
50,150,17,828,3,7,Drr,0,800,968426556,968433195,103.0.4.1,13.1.1.2
52,150,17,828,1,5,FIFO,0,-1,968433195,968439834,101.0.6.1,11.1.1.2
55,150,17,828,4,8,WFQ,0,800,968433195,968439834,104.0.6.1,14.1.1.2
53,150,17,828,2,6,SP,5,-1,968433195,968439834,102.0.6.1,12.1.1.2
54,150,17,828,3,7,Drr,0,800,968433195,968439834,103.0.6.1,13.1.1.2
56,150,17,828,1,5,FIFO,0,-1,968439834,968446473,101.0.8.1,11.1.1.2
57,150,17,828,2,6,SP,1,-1,968439834,968446473,102.0.8.1,12.1.1.2
59,150,17,828,4,8,WFQ,3,3200,968439834,968446473,104.0.8.1,14.1.1.2
58,150,17,828,3,7,Drr,4,800,968439834,968446473,103.0.8.1,13.1.1.2
2,152,6,852,3,7,Drr,0,800,968446666,968453498,103.0.1.1,13.1.1.2
3,152,6,852,4,8,WFQ,1,1600,968446666,968453498,104.0.1.1,14.1.1.2
0,152,6,852,1,5,FIFO,0,-1,968446666,968453498,101.0.1.1,11.1.1.2
1,152,6,852,2,6,SP,2,-1,968446666,968453498,102.0.1.1,12.1.1.2
4,152,6,852,1,5,FIFO,0,-1,968453498,968460330,101.0.3.1,11.1.1.2
7,152,6,852,4,8,WFQ,1,1600,968453498,968460330,104.0.3.1,14.1.1.2
6,152,6,852,3,7,Drr,5,800,968453498,968460330,103.0.3.1,13.1.1.2
5,152,6,852,2,6,SP,4,-1,968453498,968460330,102.0.3.1,12.1.1.2
9,152,6,852,2,6,SP,6,-1,968460330,968467162,102.0.5.1,12.1.1.2
10,152,6,852,3,7,Drr,7,800,968460330,968467162,103.0.5.1,13.1.1.2
8,152,6,852,1,5,FIFO,0,-1,968460330,968467162,101.0.5.1,11.1.1.2
11,152,6,852,4,8,WFQ,6,5600,968460330,968467162,104.0.5.1,14.1.1.2
13,152,6,852,2,6,SP,4,-1,968467162,968473994,102.0.7.1,12.1.1.2
15,152,6,852,4,8,WFQ,0,800,968467162,968473994,104.0.7.1,14.1.1.2
14,152,6,852,3,7,Drr,7,800,968467162,968473994,103.0.7.1,13.1.1.2
12,152,6,852,1,5,FIFO,0,-1,968467162,968473994,101.0.7.1,11.1.1.2
19,152,6,852,4,8,WFQ,6,5600,968473994,968480826,104.0.9.1,14.1.1.2
18,152,6,852,3,7,Drr,6,800,968473994,968480826,103.0.9.1,13.1.1.2
17,152,6,852,2,6,SP,1,-1,968473994,968480826,102.0.9.1,12.1.1.2
16,152,6,852,1,5,FIFO,0,-1,968473994,968480826,101.0.9.1,11.1.1.2
